"COUNTY","DENSITY","POP","NAME","STATE","state","county",
"095","199.87405514","42837","St. John the Baptist Parish, Louisiana","22","22","095",
"075","29.728545536","23197","Plaquemines Parish, Louisiana","22","22","075",
"073","251.1116736","153279","Ouachita Parish, Louisiana","22","22","073",
"079","98.192567737","129648","Rapides Parish, Louisiana","22","22","079",
"117","68.987873431","46194","Washington Parish, Louisiana","22","22","117",
"097","88.887185914","82124","St. Landry Parish, Louisiana","22","22","097",
"105","170.29739933","134758","Tangipahoa Parish, Louisiana","22","22","105",
"001","94.700707541","62045","Acadia Parish, Louisiana","22","22","001",
"101","88.821794421","49348","St. Mary Parish, Louisiana","22","22","101",
"123","30.112950416","10830","West Carroll Parish, Louisiana","22","22","123",
"103","308.11584066","260419","St. Tammany Parish, Louisiana","22","22","103",
"111","25.210420188","22108","Union Parish, Louisiana","22","22","111",
"021","18.731242309","9918","Caldwell Parish, Louisiana","22","22","021",
"017","273.24871047","240204","Caddo Parish, Louisiana","22","22","017",
"035","16.308225429","6861","East Carroll Parish, Louisiana","22","22","035",
"005","436.47087276","126604","Ascension Parish, Louisiana","22","22","005",
"055","909.31982202","244390","Lafayette Parish, Louisiana","22","22","055",
"039","50.416623482","33395","Evangeline Parish, Louisiana","22","22","039",
"045","121.63527746","69830","Iberia Parish, Louisiana","22","22","045",
"061","99.0838206","46742","Lincoln Parish, Louisiana","22","22","061",
"087","125.14573935","47244","St. Bernard Parish, Louisiana","22","22","087",
"091","24.808505345","10132","St. Helena Parish, Louisiana","22","22","091",
"119","64.634343586","38340","Webster Parish, Louisiana","22","22","119",
"121","137.55753053","26465","West Baton Rouge Parish, Louisiana","22","22","121",
"031","31.335221614","27463","De Soto Parish, Louisiana","22","22","031",
"047","52.553244991","32511","Iberville Parish, Louisiana","22","22","047",
"081","21.696681573","8442","Red River Parish, Louisiana","22","22","081",
"063","217.20879605","140789","Livingston Parish, Louisiana","22","22","063",
"067","31.290791313","24874","Morehouse Parish, Louisiana","22","22","067",
"069","30.470948387","38158","Natchitoches Parish, Louisiana","22","22","069",
"071","2302.6374138","390144","Orleans Parish, Louisiana","22","22","071",
"109","89.818254816","110461","Terrebonne Parish, Louisiana","22","22","109",
"025","13.409082383","9494","Catahoula Parish, Louisiana","22","22","025",
"019","191.17170445","203436","Calcasieu Parish, Louisiana","22","22","019",
"027","20.758316811","15670","Claiborne Parish, Louisiana","22","22","027",
"041","32.04486506","20015","Franklin Parish, Louisiana","22","22","041",
"009","48.247980919","40144","Avoyelles Parish, Louisiana","22","22","009",
"007","64.647079959","21891","Assumption Parish, Louisiana","22","22","007",
"049","27.660580746","15744","Jackson Parish, Louisiana","22","22","049",
"077","38.99722052","21730","Pointe Coupee Parish, Louisiana","22","22","077",
"113","50.724849878","59511","Vermilion Parish, Louisiana","22","22","113",
"089","191.17851703","53100","St. Charles Parish, Louisiana","22","22","089",
"057","91.368110492","97614","Lafourche Parish, Louisiana","22","22","057",
"029","27.632032472","19259","Concordia Parish, Louisiana","22","22","029",
"107","7.1899664276","4334","Tensas Parish, Louisiana","22","22","107",
"059","23.839232775","14892","LaSalle Parish, Louisiana","22","22","059",
"017","27.913480483","57975","Oxford County, Maine","23","23","017",
"015","75.973982205","34634","Lincoln County, Maine","23","23","015",
"027","54.406293707","39715","Waldo County, Maine","23","23","027",
"019","44.786332683","152148","Penobscot County, Maine","23","23","019",
"021","4.2375349874","16785","Piscataquis County, Maine","23","23","021",
"001","231.38475747","108277","Androscoggin County, Maine","23","23","001",
"003","10.051576727","67055","Aroostook County, Maine","23","23","003",
"029","12.244379978","31379","Washington County, Maine","23","23","029",
"005","352.89761995","295003","Cumberland County, Maine","23","23","005",
"013","108.92385888","39772","Knox County, Maine","23","23","013",
"023","141.18140766","35856","Sagadahoc County, Maine","23","23","023",
"031","209.51068713","207641","York County, Maine","23","23","031",
"011","140.98712851","122302","Kennebec County, Maine","23","23","011",
"007","17.795475907","30199","Franklin County, Maine","23","23","007",
"025","12.864516179","50484","Somerset County, Maine","23","23","025",
"009","34.645644241","54987","Hancock County, Maine","23","23","009",
"047","111.60503213","52276","Worcester County, Maryland","24","24","047",
"510","7331.86199","593490","Baltimore city, Maryland","24","24","510",
"039","80.112913384","25616","Somerset County, Maryland","24","24","039",
"041","138.44689006","37181","Talbot County, Maryland","24","24","041",
"025","584.36625333","255441","Harford County, Maryland","24","24","025",
"001","166.78822935","70416","Allegany County, Maryland","24","24","001",
"027","1297.8389407","325690","Howard County, Maryland","24","24","027",
"033","1884.0230157","909327","Prince George's County, Maryland","24","24","033",
"003","1396.3829343","579234","Anne Arundel County, Maryland","24","24","003",
"005","1382.729562","827370","Baltimore County, Maryland","24","24","005",
"021","392.93959344","259547","Frederick County, Maryland","24","24","021",
"009","434.00050012","92525","Calvert County, Maryland","24","24","009",
"023","44.700376478","29014","Garrett County, Maryland","24","24","023",
"029","70.106751946","19422","Kent County, Maryland","24","24","029",
"031","2130.9408448","1050688","Montgomery County, Maryland","24","24","031",
"013","376.30966539","168447","Carroll County, Maryland","24","24","013",
"035","135.54566935","50381","Queen Anne's County, Maryland","24","24","035",
"037","316.45080426","113510","St. Mary's County, Maryland","24","24","037",
"017","356.61443653","163257","Charles County, Maryland","24","24","017",
"019","59.044178964","31929","Dorchester County, Maryland","24","24","019",
"043","329.96899188","151049","Washington County, Maryland","24","24","043",
"045","276.71828694","103609","Wicomico County, Maryland","24","24","045",
"015","297.01220814","102855","Cecil County, Maryland","24","24","015",
"011","104.57619239","33406","Caroline County, Maryland","24","24","011",
"025","13801.32086","803907","Suffolk County, Massachusetts","25","25","025",
"001","540.28526702","212990","Barnstable County, Massachusetts","25","25","001",
"007","167.93707063","17332","Dukes County, Massachusetts","25","25","007",
"017","1970.6497636","1611699","Middlesex County, Massachusetts","25","25","017",
"003","134.8010402","124944","Berkshire County, Massachusetts","25","25","003",
"005","1021.8915565","565217","Bristol County, Massachusetts","25","25","005",
"013","755.86978552","466372","Hampden County, Massachusetts","25","25","013",
"023","791.40182088","521202","Plymouth County, Massachusetts","25","25","023",
"009","1602.0491904","789034","Essex County, Massachusetts","25","25","009",
"011","100.37204203","70180","Franklin County, Massachusetts","25","25","011",
"021","1784.3023037","706775","Norfolk County, Massachusetts","25","25","021",
"027","549.84556659","830622","Worcester County, Massachusetts","25","25","027",
"015","305.04380266","160830","Hampshire County, Massachusetts","25","25","015",
"019","246.91891744","11399","Nantucket County, Massachusetts","25","25","019",
"033","23.964595127","37349","Chippewa County, Michigan","26","26","033",
"115","273.96005418","150500","Monroe County, Michigan","26","26","115",
"005","143.08457611","118081","Allegan County, Michigan","26","26","005",
"125","1450.2364112","1257584","Oakland County, Michigan","26","26","125",
"059","76.243131424","45605","Hillsdale County, Michigan","26","26","059",
"003","9.9537353438","9108","Alger County, Michigan","26","26","003",
"121","344.43604061","173566","Muskegon County, Michigan","26","26","121",
"127","49.186194688","26467","Oceana County, Michigan","26","26","127",
"089","62.675826362","21761","Leelanau County, Michigan","26","26","089",
"087","135.40872699","87607","Lapeer County, Michigan","26","26","087",
"035","54.840333774","30950","Clare County, Michigan","26","26","035",
"151","42.770877467","41170","Sanilac County, Michigan","26","26","151",
"083","3.9177069113","2116","Keweenaw County, Michigan","26","26","083",
"073","122.00482816","69872","Isabella County, Michigan","26","26","073",
"131","4.363156261","5720","Ontonagon County, Michigan","26","26","131",
"139","517.87771245","291830","Ottawa County, Michigan","26","26","139",
"157","64.924742237","52245","Tuscola County, Michigan","26","26","157",
"001","15.422689479","10405","Alcona County, Michigan","26","26","001",
"007","49.670674998","28405","Alpena County, Michigan","26","26","007",
"067","113.24134529","64697","Ionia County, Michigan","26","26","067",
"079","32.225470771","18038","Kalkaska County, Michigan","26","26","079",
"111","161.06787449","83156","Midland County, Michigan","26","26","111",
"021","270.17675623","153401","Berrien County, Michigan","26","26","021",
"129","37.261542518","20997","Ogemaw County, Michigan","26","26","129",
"135","14.568469737","8241","Oscoda County, Michigan","26","26","135",
"165","59.531806221","33631","Wexford County, Michigan","26","26","165",
"039","25.213726526","14029","Crawford County, Michigan","26","26","039",
"037","140.52327145","79595","Clinton County, Michigan","26","26","037",
"043","33.167855677","25239","Dickinson County, Michigan","26","26","043",
"057","71.626301081","40711","Gratiot County, Michigan","26","26","057",
"063","37.057663334","30981","Huron County, Michigan","26","26","063",
"065","525.85045211","292406","Ingham County, Michigan","26","26","065",
"091","131.33472315","98451","Lenawee County, Michigan","26","26","091",
"105","58.880195562","29144","Mason County, Michigan","26","26","105",
"109","21.819069668","22780","Menominee County, Michigan","26","26","109",
"117","90.579015271","63888","Montcalm County, Michigan","26","26","117",
"113","26.767574969","15118","Missaukee County, Michigan","26","26","113",
"149","121.78295348","60964","St. Joseph County, Michigan","26","26","149",
"147","220.60178088","159128","St. Clair County, Michigan","26","26","147",
"159","124.50408739","75677","Van Buren County, Michigan","26","26","159",
"161","520.70814112","367601","Washtenaw County, Michigan","26","26","161",
"011","40.979861816","14883","Arenac County, Michigan","26","26","011",
"015","111.28294415","61550","Barry County, Michigan","26","26","015",
"027","105.66504405","51787","Cass County, Michigan","26","26","027",
"071","9.490587191","11066","Iron County, Michigan","26","26","071",
"019","55.571165291","17766","Benzie County, Michigan","26","26","019",
"143","46.199560286","24019","Roscommon County, Michigan","26","26","143",
"153","6.906872066","8094","Schoolcraft County, Michigan","26","26","153",
"163","2859.4342735","1749343","Wayne County, Michigan","26","26","163",
"023","85.931712323","43517","Branch County, Michigan","26","26","023",
"055","200.47545154","93088","Grand Traverse County, Michigan","26","26","055",
"075","225.83595663","158510","Jackson County, Michigan","26","26","075",
"097","10.567935077","10799","Mackinac County, Michigan","26","26","097",
"049","637.13419012","405813","Genesee County, Michigan","26","26","049",
"009","49.033075604","23324","Antrim County, Michigan","26","26","009",
"061","35.362183822","35684","Houghton County, Michigan","26","26","061",
"093","339.66252777","191995","Livingston County, Michigan","26","26","093",
"069","45.759969596","25127","Iosco County, Michigan","26","26","069",
"085","20.882984645","11853","Lake County, Michigan","26","26","085",
"101","45.282773084","24558","Manistee County, Michigan","26","26","101",
"119","17.063162454","9328","Montmorency County, Michigan","26","26","119",
"141","19.115942156","12592","Presque Isle County, Michigan","26","26","141",
"051","50.716810984","25449","Gladwin County, Michigan","26","26","051",
"077","471.66376213","265066","Kalamazoo County, Michigan","26","26","077",
"107","78.275742221","43453","Mecosta County, Michigan","26","26","107",
"103","36.869719957","66699","Marquette County, Michigan","26","26","103",
"123","58.386910952","48980","Newaygo County, Michigan","26","26","123",
"133","41.427818302","23460","Osceola County, Michigan","26","26","133",
"137","47.898433306","24668","Otsego County, Michigan","26","26","137",
"025","189.95680754","134159","Calhoun County, Michigan","26","26","025",
"031","35.337490386","25276","Cheboygan County, Michigan","26","26","031",
"095","6.9282314995","6229","Luce County, Michigan","26","26","095",
"081","773.91239313","656955","Kent County, Michigan","26","26","081",
"099","1823.920056","873972","Macomb County, Michigan","26","26","099",
"145","237.96434236","190539","Saginaw County, Michigan","26","26","145",
"155","128.29983954","68122","Shiawassee County, Michigan","26","26","155",
"013","9.1370837718","8209","Baraga County, Michigan","26","26","013",
"017","233.18956032","103126","Bay County, Michigan","26","26","017",
"029","62.793990963","26143","Charlevoix County, Michigan","26","26","029",
"045","191.70294512","110268","Eaton County, Michigan","26","26","045",
"041","30.555858501","35784","Delta County, Michigan","26","26","041",
"053","12.679928117","13975","Gogebic County, Michigan","26","26","053",
"047","71.472800946","33415","Emmet County, Michigan","26","26","047",
"071","3.9388267141","12229","Koochiching County, Minnesota","27","27","071",
"093","38.189705925","23222","Meeker County, Minnesota","27","27","093",
"097","29.673957249","33386","Morrison County, Minnesota","27","27","097",
"113","22.898980351","14119","Pennington County, Minnesota","27","27","113",
"131","135.06823581","66972","Rice County, Minnesota","27","27","131",
"147","85.300632675","36649","Steele County, Minnesota","27","27","147",
"167","8.2649846965","6207","Wilkin County, Minnesota","27","27","167",
"125","9.3777358222","4055","Red Lake County, Minnesota","27","27","125",
"001","8.7199594104","15886","Aitkin County, Minnesota","27","27","001",
"027","61.444800031","64222","Clay County, Minnesota","27","27","027",
"043","19.162700747","13653","Faribault County, Minnesota","27","27","043",
"101","11.628222942","8194","Murray County, Minnesota","27","27","101",
"045","24.459645838","21067","Fillmore County, Minnesota","27","27","045",
"067","54.176025838","43199","Kandiyohi County, Minnesota","27","27","067",
"075","5.0448831546","10641","Lake County, Minnesota","27","27","075",
"119","15.912147979","31364","Polk County, Minnesota","27","27","119",
"133","19.307375141","9315","Rock County, Minnesota","27","27","133",
"135","9.0720458901","15165","Roseau County, Minnesota","27","27","135",
"143","25.244790028","14865","Sibley County, Minnesota","27","27","143",
"155","5.6789691015","3259","Traverse County, Minnesota","27","27","155",
"165","25.053207396","10897","Watonwan County, Minnesota","27","27","165",
"005","26.175510045","34423","Becker County, Minnesota","27","27","005",
"053","2285.5562907","1265843","Hennepin County, Minnesota","27","27","053",
"011","9.9984632989","4991","Big Stone County, Minnesota","27","27","011",
"015","40.922298487","25008","Brown County, Minnesota","27","27","015",
"023","20.303369878","11800","Chippewa County, Minnesota","27","27","023",
"021","14.731333366","29779","Cass County, Minnesota","27","27","021",
"029","8.8283642409","8818","Clearwater County, Minnesota","27","27","029",
"049","61.239035106","46340","Goodhue County, Minnesota","27","27","049",
"057","23.208260523","21491","Hubbard County, Minnesota","27","27","057",
"059","93.165624485","40596","Isanti County, Minnesota","27","27","059",
"063","14.0062449","9846","Jackson County, Minnesota","27","27","063",
"091","27.631827386","19683","Martin County, Minnesota","27","27","091",
"099","56.319970769","40062","Mower County, Minnesota","27","27","099",
"105","30.246431716","21629","Nobles County, Minnesota","27","27","105",
"115","20.958857302","29579","Pine County, Minnesota","27","27","115",
"109","242.17997944","158293","Olmsted County, Minnesota","27","27","109",
"141","224.61508106","97238","Sherburne County, Minnesota","27","27","141",
"159","25.512945268","13682","Wadena County, Minnesota","27","27","159",
"009","100.14532941","40889","Benton County, Minnesota","27","27","009",
"019","296.69689409","105089","Carver County, Minnesota","27","27","019",
"047","42.815422596","30281","Freeborn County, Minnesota","27","27","047",
"061","16.919592696","45130","Itasca County, Minnesota","27","27","061",
"085","73.029528206","35893","McLeod County, Minnesota","27","27","085",
"121","16.801327639","11249","Pope County, Minnesota","27","27","121",
"123","3614.7495441","550321","Ramsey County, Minnesota","27","27","123",
"149","17.396766025","9805","Stevens County, Minnesota","27","27","149",
"151","12.488154938","9266","Swift County, Minnesota","27","27","151",
"099","20.214129306","20733","Monroe County, Alabama","01","01","099",
"079","47.668661758","32924","Lawrence County, Alabama","01","01","079",
"081","270.83432209","164542","Lee County, Alabama","01","01","081",
"093","40.020627603","29709","Marion County, Alabama","01","01","093",
"107","22.613154415","19930","Pickens County, Alabama","01","01","107",
"119","13.749325385","12427","Sumter County, Alabama","01","01","119",
"073","592.55351575","658573","Jefferson County, Alabama","01","01","073",
"023","13.781552293","12589","Choctaw County, Alabama","01","01","023",
"059","49.473233808","31362","Franklin County, Alabama","01","01","059",
"091","19.309184104","18863","Marengo County, Alabama","01","01","091",
"113","90.398784224","57961","Russell County, Alabama","01","01","113",
"019","47.325768735","26196","Cherokee County, Alabama","01","01","019",
"039","35.950408623","37049","Covington County, Alabama","01","01","039",
"041","22.619139114","13772","Crenshaw County, Alabama","01","01","041",
"047","38.004042961","37196","Dallas County, Alabama","01","01","047",
"077","138.81313278","92729","Lauderdale County, Alabama","01","01","077",
"085","13.58548408","9726","Lowndes County, Alabama","01","01","085",
"087","29.676718491","18068","Macon County, Alabama","01","01","087",
"083","176.64798277","98915","Limestone County, Alabama","01","01","083",
"117","277.19182547","217702","Shelby County, Alabama","01","01","117",
"115","141.72690747","89512","St. Clair County, Alabama","01","01","115",
"133","38.547672328","23629","Winston County, Alabama","01","01","133",
"003","140.41440206","223234","Baldwin County, Alabama","01","01","003",
"043","114.01021653","83768","Cullman County, Alabama","01","01","043",
"051","131.3112898","81209","Elmore County, Alabama","01","01","051",
"069","182.60057248","105882","Houston County, Alabama","01","01","069",
"071","47.891104629","51626","Jackson County, Alabama","01","01","071",
"121","108.54834994","79978","Talladega County, Alabama","01","01","121",
"125","158.49907988","209355","Tuscaloosa County, Alabama","01","01","125",
"129","15.113785233","16326","Washington County, Alabama","01","01","129",
"027","21.913665329","13235","Clay County, Alabama","01","01","027",
"031","77.088467615","52342","Coffee County, Alabama","01","01","031",
"103","206.48553652","119679","Morgan County, Alabama","01","01","103",
"109","49.271815027","33114","Pike County, Alabama","01","01","109",
"021","64.123408689","44428","Chilton County, Alabama","01","01","021",
"033","93.1952259","55241","Colbert County, Alabama","01","01","033",
"037","16.38166426","10663","Coosa County, Alabama","01","01","037",
"045","87.634864447","49172","Dale County, Alabama","01","01","045",
"065","22.75047109","14651","Hale County, Alabama","01","01","065",
"055","191.12364467","102268","Etowah County, Alabama","01","01","055",
"049","92.025625422","71513","DeKalb County, Alabama","01","01","049",
"053","38.755951378","36633","Escambia County, Alabama","01","01","053",
"075","22.823980559","13805","Lamar County, Alabama","01","01","075",
"111","39.138789293","22722","Randolph County, Alabama","01","01","111",
"013","25.034802814","19448","Butler County, Alabama","01","01","013",
"097","336.10418322","413210","Mobile County, Alabama","01","01","097",
"105","12.39897807","8923","Perry County, Alabama","01","01","105",
"127","80.30445929","63521","Walker County, Alabama","01","01","127",
"029","26.620035223","14910","Cleburne County, Alabama","01","01","029",
"169","80.630163761","50484","Winona County, Minnesota","27","27","169",
"033","17.494488844","11196","Cottonwood County, Minnesota","27","27","033",
"139","418.27773972","149013","Scott County, Minnesota","27","27","139",
"039","47.655467449","20934","Dodge County, Minnesota","27","27","039",
"157","41.355721651","21627","Wabasha County, Minnesota","27","27","157",
"117","19.623444931","9126","Pipestone County, Minnesota","27","27","117",
"035","65.161583762","65055","Crow Wing County, Minnesota","27","27","035",
"107","7.3041716819","6375","Norman County, Minnesota","27","27","107",
"171","209.30733641","138377","Wright County, Minnesota","27","27","171",
"103","76.400468118","34274","Nicollet County, Minnesota","27","27","103",
"041","59.899141062","38141","Douglas County, Minnesota","27","27","041",
"051","10.901861513","5972","Grant County, Minnesota","27","27","051",
"069","3.911489357","4298","Kittson County, Minnesota","27","27","069",
"079","64.383627747","28887","Le Sueur County, Minnesota","27","27","079",
"087","9.9073845865","5527","Mahnomen County, Minnesota","27","27","087",
"025","136.36792119","56579","Chisago County, Minnesota","27","27","025",
"127","17.266637234","15170","Redwood County, Minnesota","27","27","127",
"173","12.790126272","9709","Yellow Medicine County, Minnesota","27","27","173",
"153","26.097102749","24664","Todd County, Minnesota","27","27","153",
"007","18.839747795","47188","Beltrami County, Minnesota","27","27","007",
"013","90.47132325","67653","Blue Earth County, Minnesota","27","27","013",
"055","33.692997502","18600","Houston County, Minnesota","27","27","055",
"073","8.6572817159","6623","Lac qui Parle County, Minnesota","27","27","073",
"077","2.8817288712","3740","Lake of the Woods County, Minnesota","27","27","077",
"111","29.792220779","58746","Otter Tail County, Minnesota","27","27","111",
"161","43.962272694","18612","Waseca County, Minnesota","27","27","161",
"137","31.864876138","199070","St. Louis County, Minnesota","27","27","137",
"003","845.85743528","356921","Anoka County, Minnesota","27","27","003",
"145","119.95486531","161075","Stearns County, Minnesota","27","27","145",
"037","762.64373784","429021","Dakota County, Minnesota","27","27","037",
"081","10.50520479","5639","Lincoln County, Minnesota","27","27","081",
"083","35.657360888","25474","Lyon County, Minnesota","27","27","083",
"089","5.2595400973","9336","Marshall County, Minnesota","27","27","089",
"095","45.909623326","26277","Mille Lacs County, Minnesota","27","27","095",
"129","14.800834367","14548","Renville County, Minnesota","27","27","129",
"163","682.70748369","262440","Washington County, Minnesota","27","27","163",
"017","41.647316916","35871","Carlton County, Minnesota","27","27","017",
"031","3.7609247106","5463","Cook County, Minnesota","27","27","031",
"065","31.319489947","16337","Kanabec County, Minnesota","27","27","065",
"035","14.193130658","12067","Conecuh County, Alabama","01","01","035",
"063","12.535873955","8111","Greene County, Alabama","01","01","063",
"005","27.89353269","24686","Barbour County, Alabama","01","01","005",
"007","35.976529818","22394","Bibb County, Alabama","01","01","007",
"011","16.218372794","10101","Bullock County, Alabama","01","01","011",
"015","187.50731202","113605","Calhoun County, Alabama","01","01","015",
"017","55.74284076","33254","Chambers County, Alabama","01","01","017",
"025","19.074297415","23622","Clarke County, Alabama","01","01","025",
"057","25.971679091","16302","Fayette County, Alabama","01","01","057",
"101","288.39277018","226486","Montgomery County, Alabama","01","01","101",
"095","171.02562219","96774","Marshall County, Alabama","01","01","095",
"009","89.676246572","57826","Blount County, Alabama","01","01","009",
"067","30.627485171","17205","Henry County, Alabama","01","01","067",
"089","465.21086205","372909","Madison County, Alabama","01","01","089",
"001","93.985346015","55869","Autauga County, Alabama","01","01","001",
"123","56.337434921","40367","Tallapoosa County, Alabama","01","01","123",
"061","45.730009764","26271","Geneva County, Alabama","01","01","061",
"131","11.675388474","10373","Wilcox County, Alabama","01","01","131",
"016","1.2820721486","5634","Aleutians West Census Area, Alaska","02","02","016",
"060","1.7345095993","836","Bristol Bay Borough, Alaska","02","02","060",
"150","1.964820172","12998","Kodiak Island Borough, Alaska","02","02","150",
"188","0.2136891191","7621","Northwest Arctic Borough, Alaska","02","02","188",
"050","0.4525158466","18386","Bethel Census Area, Alaska","02","02","050",
"185","0.1106902495","9832","North Slope Borough, Alaska","02","02","185",
"220","2.9592176606","8493","Sitka City and Borough, Alaska","02","02","220",
"090","13.213430298","96849","Fairbanks North Star Borough, Alaska","02","02","090",
"130","2.8620987247","13901","Ketchikan Gateway Borough, Alaska","02","02","130",
"170","4.3827989138","108317","Matanuska-Susitna Borough, Alaska","02","02","170",
"180","0.4355242355","10004","Nome Census Area, Alaska","02","02","180",
"070","0.2681702055","4916","Dillingham Census Area, Alaska","02","02","070",
"100","1.0791088078","2530","Haines Borough, Alaska","02","02","100",
"282","0.0759515757","579","Yakutat City and Borough, Alaska","02","02","282",
"110","11.824810464","31974","Juneau City and Borough, Alaska","02","02","110",
"164","0.0665977157","1592","Lake and Peninsula Borough, Alaska","02","02","164",
"240","0.2776884175","6893","Southeast Fairbanks Census Area, Alaska","02","02","240",
"290","0.0359263713","5230","Yukon-Koyukuk Census Area, Alaska","02","02","290",
"020","168.73682383","288000","Anchorage Municipality, Alaska","02","02","020",
"013","0.4777265018","3337","Aleutians East Borough, Alaska","02","02","013",
"068","0.1659417972","2097","Denali Borough, Alaska","02","02","068",
"261","0.268892447","9202","Valdez-Cordova Census Area, Alaska","02","02","261",
"122","3.6639393785","58708","Kenai Peninsula Borough, Alaska","02","02","122",
"105","0.3276151563","2148","Hoonah-Angoon Census Area, Alaska","02","02","105",
"230","2.7262276648","1183","Skagway Municipality, Alaska","02","02","230",
"198","1.1784333295","6203","Prince of Wales-Hyder Census Area, Alaska","02","02","198",
"275","0.9788750597","2502","Wrangell City and Borough, Alaska","02","02","275",
"195","1.1259529785","3266","Petersburg Borough, Alaska","02","02","195",
"158","0.4869330114","8314","Kusilvak Census Area, Alaska","02","02","158",
"019","113.97478676","1047279","Pima County, Arizona","04","04","019",
"013","487.50954904","4485414","Maricopa County, Arizona","04","04","013",
"007","11.353098915","54018","Gila County, Arizona","04","04","007",
"009","8.4028631682","38837","Graham County, Arizona","04","04","009",
"023","37.612599392","46498","Santa Cruz County, Arizona","04","04","023",
"003","20.278115144","125922","Cochise County, Arizona","04","04","003",
"012","4.6944664886","21108","La Paz County, Arizona","04","04","012",
"015","15.915332957","212181","Mohave County, Arizona","04","04","015",
"001","6.4197724403","71887","Apache County, Arizona","04","04","001",
"005","7.7068092455","143476","Coconino County, Arizona","04","04","005",
"025","28.942035103","235099","Yavapai County, Arizona","04","04","025",
"027","38.772802142","213787","Yuma County, Arizona","04","04","027",
"011","5.1559562704","9498","Greenlee County, Arizona","04","04","011",
"017","11.148081274","110924","Navajo County, Arizona","04","04","017",
"021","86.243934534","462789","Pinal County, Arizona","04","04","021",
"099","13.356142655","8252","Nevada County, Arkansas","05","05","099",
"021","22.754852092","14551","Clay County, Arkansas","05","05","021",
"037","26.637704838","16419","Cross County, Arkansas","05","05","037",
"039","10.502163448","7009","Dallas County, Arkansas","05","05","039",
"043","21.993583557","18219","Drew County, Arkansas","05","05","043",
"027","30.623376346","23457","Columbia County, Arkansas","05","05","027",
"121","27.533501081","17958","Randolph County, Arkansas","05","05","121",
"125","169.21150169","122437","Saline County, Arkansas","05","05","125",
"141","23.311018833","16545","Van Buren County, Arkansas","05","05","141",
"009","63.444582879","37432","Boone County, Arkansas","05","05","009",
"065","23.474179931","13629","Izard County, Arkansas","05","05","065",
"063","49.507557221","37825","Independence County, Arkansas","05","05","063",
"079","23.193334411","13024","Lincoln County, Arkansas","05","05","079",
"083","30.307569482","21466","Logan County, Arkansas","05","05","083",
"053","28.908936635","18265","Grant County, Arkansas","05","05","053",
"035","78.565511162","47955","Crittenden County, Arkansas","05","05","035",
"047","29.095918425","17715","Franklin County, Arkansas","05","05","047",
"045","194.46828522","126007","Faulkner County, Arkansas","05","05","045",
"109","17.84474605","10718","Pike County, Arkansas","05","05","109",
"069","76.80457988","66824","Jefferson County, Arkansas","05","05","069",
"089","27.96517883","16694","Marion County, Arkansas","05","05","089",
"097","11.521687699","8986","Montgomery County, Arkansas","05","05","097",
"127","11.521057496","10281","Scott County, Arkansas","05","05","127",
"129","11.833169823","7881","Searcy County, Arkansas","05","05","129",
"131","240.65234879","127827","Sebastian County, Arkansas","05","05","131",
"033","106.53503309","63257","Crawford County, Arkansas","05","05","033",
"007","329.21407866","279141","Benton County, Arkansas","05","05","007",
"017","15.693465327","10118","Chicot County, Arkansas","05","05","017",
"059","54.886284961","33771","Hot Spring County, Arkansas","05","05","059",
"071","40.279389752","26578","Johnson County, Arkansas","05","05","071",
"077","14.697457631","8857","Lee County, Arkansas","05","05","077",
"087","19.869131375","16576","Madison County, Arkansas","05","05","087",
"041","14.790360066","11361","Desha County, Arkansas","05","05","041",
"049","20.183176572","12477","Fulton County, Arkansas","05","05","049",
"061","22.430767562","13202","Howard County, Arkansas","05","05","061",
"051","146.66939609","99386","Garland County, Arkansas","05","05","051",
"093","45.138878247","40651","Mississippi County, Arkansas","05","05","093",
"115","78.856275223","64072","Pope County, Arkansas","05","05","115",
"117","12.443872702","8062","Prairie County, Arkansas","05","05","117",
"139","37.220922658","38682","Union County, Arkansas","05","05","139",
"147","10.770528812","6320","Woodruff County, Arkansas","05","05","147",
"023","45.00446495","24919","Cleburne County, Arkansas","05","05","023",
"025","13.309272715","7956","Cleveland County, Arkansas","05","05","025",
"067","26.377455852","16719","Jackson County, Arkansas","05","05","067",
"057","29.596390322","21532","Hempstead County, Arkansas","05","05","057",
"135","28.858136858","17442","Sharp County, Arkansas","05","05","135",
"137","20.620908233","12506","Stone County, Arkansas","05","05","137",
"143","253.92016704","239187","Washington County, Arkansas","05","05","143",
"005","75.655216879","41932","Baxter County, Arkansas","05","05","005",
"003","21.24256434","19657","Ashley County, Arkansas","05","05","003",
"031","155.98965575","110332","Craighead County, Arkansas","05","05","031",
"055","78.45926416","45325","Greene County, Arkansas","05","05","055",
"073","12.538444942","6624","Lafayette County, Arkansas","05","05","073",
"105","18.955371284","10455","Perry County, Arkansas","05","05","105",
"107","25.562499158","17782","Phillips County, Arkansas","05","05","107",
"111","31.024751005","23528","Poinsett County, Arkansas","05","05","111",
"133","30.084666463","17007","Sevier County, Arkansas","05","05","133",
"149","22.944738637","21341","Yell County, Arkansas","05","05","149",
"013","8.25531362","5189","Calhoun County, Arkansas","05","05","013",
"019","25.77136629","22320","Clark County, Arkansas","05","05","019",
"011","16.577959308","10763","Bradley County, Arkansas","05","05","011",
"075","27.919679211","16406","Lawrence County, Arkansas","05","05","075",
